Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly)
 01/10  10:00:00,35.11708582,4.804718302,0,0,9.179850659,19.4245,135.9822997,96.42062094,25.0491,14.51257881
 01/10  11:00:00,42.61267901,4.804718302,0.002022764,0,9.179850659,26.9147,135.76008,81.25671961,41.7485,12.75486038
 01/10  12:00:00,43.38876104,4.804718302,0,0,9.179850659,26.9147,120.0697707,63.80972822,41.7485,14.51154246
 01/10  13:00:00,42.67343663,4.804718302,0,0,9.179850659,26.9147,103.2549322,48.75211845,41.7485,12.75431375
 01/10  14:00:00,35.14434278,4.804718302,0,0,9.179850659,19.4245,89.84013447,44.8632809,33.3988,11.57805357
 01/10  15:00:00,35.14314434,4.804718302,0,0,9.179850659,19.4245,81.11158971,46.23249758,25.0491,9.829992134
 01/10  16:00:00,35.13522954,4.804718302,0,0,9.179850659,19.4245,91.11049138,47.88112317,33.3988,9.830568209
 01/10  17:00:00,43.6192227,4.804718302,0.002894032,0,9.179850659,26.9147,116.5693223,56.64036955,50.0982,9.830752742
 01/10  18:00:00,46.80422105,4.804718302,0,0,9.179850659,26.9147,129.0719761,66.2192537,50.0982,12.75452241
 01/10  19:00:00,46.81065111,4.804718302,0,0,9.179850659,26.9147,139.7768495,72.21471192,50.0982,17.46393754
 01/10  20:00:00,39.30581086,4.804718302,0,0,9.179850659,19.4245,134.8536083,82.2184134,33.3988,19.23639495
 01/10  21:00:00,39.29280752,4.804718302,0,0,9.179850659,19.4245,140.0905774,90.41499074,33.3988,16.27678663
 01/10  22:00:00,39.25146565,4.804718302,0,0,9.179850659,19.4245,143.0144721,100.5024167,25.0491,17.4629554
 01/10  23:00:00,39.24402133,4.804718302,0,0,9.179850659,19.4245,137.6279868,106.4166433,16.6994,14.51194346
 01/10  24:00:00,40.05123764,4.804718302,0,0,9.179850659,19.4245,130.630275,113.6176511,8.3497,8.662923949
 01/11  01:00:00,23.28771115,4.804718302,0.00151145,0,4.58992533,8.1892,135.2585986,125.5695211,3.33988,6.349197463
 01/11  02:00:00,14.62931491,0,0,0,1.52997511,7.4902,3.931926469,0,3.33988,0.592046469
 01/11  03:00:00,14.64415562,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/11  04:00:00,14.65284476,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/11  05:00:00,14.80037251,0,0,0,1.52997511,7.4902,3.931932413,0,3.33988,0.592052413
 01/11  06:00:00,23.38697523,4.804718302,0.008088621,0,4.58992533,8.1892,147.8271898,139.4574898,8.3497,0.02
 01/11  07:00:00,39.35260346,4.804718302,0.01204297,0,9.179850659,19.4245,157.1292988,135.2394957,16.6994,5.190403048
 01/11  08:00:00,43.64802641,4.804718302,0.012561416,0,9.179850659,26.9147,169.2645328,124.9775497,25.0491,19.2378831
 01/11  09:00:00,42.60009509,4.804718302,0.000604415,0,9.179850659,26.9147,161.2522851,109.8071979,33.3988,18.04628721
 01/11  10:00:00,35.11891603,4.804718302,0,0,9.179850659,19.4245,130.9491893,91.3872064,25.0491,14.51288288
 01/11  11:00:00,42.61456311,4.804718302,0.001988384,0,9.179850659,26.9147,133.453211,78.95020687,41.7485,12.75450413
 01/11  12:00:00,43.38978292,4.804718302,0,0,9.179850659,26.9147,118.6178636,62.35708753,41.7485,14.51227608
 01/11  13:00:00,42.67528756,4.804718302,0,0,9.179850659,26.9147,101.0970385,46.59465789,41.7485,12.75388057
 01/11  14:00:00,35.14761156,4.804718302,0,0,9.179850659,19.4245,87.90313996,42.92516341,33.3988,11.57917655
 01/11  15:00:00,35.15321336,4.804718302,0,0,9.179850659,19.4245,76.93703705,42.05731755,25.0491,9.830619508
 01/11  16:00:00,35.14595667,4.804718302,0,0,9.179850659,19.4245,87.89350101,44.66409618,33.3988,9.830604829
 01/11  17:00:00,43.62288339,4.804718302,0.003061552,0,9.179850659,26.9147,110.1202043,50.19096945,50.0982,9.831034881
 01/11  18:00:00,46.8075077,4.804718302,0,0,9.179850659,26.9147,122.3532882,59.50056176,50.0982,12.75452644
 01/11  19:00:00,46.81344233,4.804718302,0,0,9.179850659,26.9147,134.4958037,66.93418157,50.0982,17.46342216
 01/11  20:00:00,39.45005516,4.804718302,0,0,9.179850659,19.4245,128.8700108,75.65294185,33.3988,19.81826896
 01/11  21:00:00,39.42820357,4.804718302,0,0,9.179850659,19.4245,129.7495078,80.65490965,33.3988,15.69579811
 01/11  22:00:00,39.35659097,4.804718302,0,0,9.179850659,19.4245,132.3447082,89.2503837,25.0491,18.04522453
 01/11  23:00:00,39.24635445,4.804718302,0,0,9.179850659,19.4245,128.8092738,97.59753079,16.6994,14.51234301
 01/11  24:00:00,40.05339213,4.804718302,0,0,9.179850659,19.4245,121.4772555,105.0407881,8.3497,8.086767432
 01/12  01:00:00,23.29047435,4.804718302,0.001462512,0,4.58992533,8.1892,124.8531179,115.1652326,3.33988,6.348005312
 01/12  02:00:00,14.62900851,0,0,0,1.52997511,7.4902,3.931970799,0,3.33988,0.592090799
 01/12  03:00:00,14.64345403,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/12  04:00:00,14.65443761,0,0,0,1.52997511,7.4902,3.931950879,0,3.33988,0.592070879
 01/12  05:00:00,14.80358715,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/12  06:00:00,23.38998122,4.804718302,0.007148482,0,4.58992533,8.1892,137.2749314,128.3331547,8.3497,0.592076783
 01/12  07:00:00,39.35579329,4.804718302,0.011800058,0,9.179850659,19.4245,146.0369292,124.7215097,16.6994,4.616019491
 01/12  08:00:00,43.65184119,4.804718302,0.012150007,0,9.179850659,26.9147,154.174459,109.3045136,25.0491,19.82084539
 01/12  09:00:00,42.60720442,4.804718302,0.000468602,0,9.179850659,26.9147,141.3190269,90.45586406,33.3988,17.46436283
 01/12  10:00:00,35.12750304,4.804718302,0,0,9.179850659,19.4245,113.153587,73.5912864,25.0491,14.51320058
 01/12  11:00:00,42.62258285,4.804718302,0.002178334,0,9.179850659,26.9147,115.8739512,61.36983973,41.7485,12.75561143
 01/12  12:00:00,43.40075594,4.804718302,0,0,9.179850659,26.9147,99.7137819,42.8710222,41.7485,15.09425969
 01/12  13:00:00,42.71204703,4.804718302,0,0,9.179850659,26.9147,80.82168634,26.31926464,41.7485,12.7539217
 01/12  14:00:00,35.20011434,4.804718302,0,0,9.179850659,19.4245,68.63364394,23.65744175,33.3988,11.57740219
 01/12  15:00:00,35.2040634,4.804718302,0,0,9.179850659,19.4245,61.70567959,26.82679188,25.0491,9.829787708
 01/12  16:00:00,35.19722764,4.804718302,0,0,9.179850659,19.4245,71.9157781,29.26335625,33.3988,9.253621846
 01/12  17:00:00,42.60643504,4.804718302,0.003388144,0,9.179850659,26.9147,95.64404074,35.71453054,50.0982,9.831310197
 01/12  18:00:00,46.82069794,4.804718302,0,0,9.179850659,26.9147,112.0690997,48.63720579,50.0982,13.33369395
 01/12  19:00:00,46.82374228,4.804718302,0,0,9.179850659,26.9147,125.0310815,57.46805649,50.0982,17.46482497
 01/12  20:00:00,39.46011961,4.804718302,0,0,9.179850659,19.4245,122.3849037,69.74772022,33.3988,19.23838344
 01/12  21:00:00,39.43677929,4.804718302,0,0,9.179850659,19.4245,124.3067944,74.63168661,33.3988,16.27630783
 01/12  22:00:00,39.3614051,4.804718302,0,0,9.179850659,19.4245,126.2620324,83.1676767,25.0491,18.04525571
 01/12  23:00:00,39.24987298,4.804718302,0,0,9.179850659,19.4245,119.7753102,88.56388436,16.6994,14.51202589
 01/12  24:00:00,40.05691845,4.804718302,0,0,9.179850659,19.4245,111.4720525,95.03521999,8.3497,8.087132527
 01/13  01:00:00,23.29248664,4.804718302,0,0,4.58992533,8.1892,115.4946561,105.8063555,3.33988,6.348420608
 01/13  02:00:00,14.63737913,0,0,0,1.52997511,7.4902,3.931968464,0,3.33988,0.592088464
 01/13  03:00:00,14.6542222,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/13  04:00:00,14.66433111,0,0,0,1.52997511,7.4902,3.931974369,0,3.33988,0.592094369
 01/13  05:00:00,15.32820017,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/13  06:00:00,23.90701129,4.804718302,0.007313474,0,4.58992533,8.1892,131.696377,122.7546026,8.3497,0.592074419
 01/13  07:00:00,39.58739172,4.804718302,0.01186323,0,9.179850659,19.4245,139.0252232,117.7099967,16.6994,4.615826544
 01/13  08:00:00,43.6534747,4.804718302,0.010975502,0,9.179850659,26.9147,151.1648679,106.293892,25.0491,19.82187592
 01/13  09:00:00,42.60892944,4.804718302,0.000430147,0,9.179850659,26.9147,142.0429519,91.17951376,33.3988,17.46463812
 01/13  10:00:00,35.13002959,4.804718302,0,0,9.179850659,19.4245,112.5032693,72.94076759,25.0491,14.51340169
 01/13  11:00:00,42.62686713,4.804718302,0.00223395,0,9.179850659,26.9147,116.6336217,61.55170823,41.7485,13.33341345
 01/13  12:00:00,43.40432641,4.804718302,0,0,9.179850659,26.9147,99.52988419,43.26782235,41.7485,14.51356183
 01/13  13:00:00,42.70952207,4.804718302,0,0,9.179850659,26.9147,82.83004035,28.32622126,41.7485,12.75531909
 01/13  14:00:00,35.19509735,4.804718302,0,0,9.179850659,19.4245,70.96900087,25.99105257,33.3988,11.5791483
 01/13  15:00:00,35.20483121,4.804718302,0,0,9.179850659,19.4245,62.24802812,27.36801336,25.0491,9.830914753
 01/13  16:00:00,35.19757087,4.804718302,0,0,9.179850659,19.4245,73.35125226,30.12160134,33.3988,9.830850914
 01/13  17:00:00,42.62427071,4.804718302,0.005685218,0,9.179850659,26.9147,90.67377263,30.74572922,50.0982,9.829843419
 01/13  18:00:00,46.83062658,4.804718302,0,0,9.179850659,26.9147,105.7702761,42.91649083,50.0982,12.75558531
 01/13  19:00:00,46.82654803,4.804718302,0,0,9.179850659,26.9147,124.0279794,55.88157533,50.0982,18.04820411
 01/13  20:00:00,39.3195175,4.804718302,0,0,9.179850659,19.4245,119.6908332,67.05348413,33.3988,19.23854908
 01/13  21:00:00,39.30516804,4.804718302,0,0,9.179850659,19.4245,122.5966085,72.92104917,33.3988,16.27675928
 01/13  22:00:00,39.26054497,4.804718302,0,0,9.179850659,19.4245,123.2240791,80.71016135,25.0491,17.4648177
 01/13  23:00:00,39.25223998,4.804718302,0,0,9.179850659,19.4245,114.9866208,83.77506892,16.6994,14.51215187
 01/13  24:00:00,40.05964245,4.804718302,0,0,9.179850659,19.4245,106.1111615,89.67473191,8.3497,8.086729592
 01/14  01:00:00,23.29543543,4.804718302,0,0,4.58992533,8.1892,105.9037631,95.6393748,3.33988,6.924508327
 01/14  02:00:00,14.64450568,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/14  03:00:00,14.6628792,0,0,0,1.52997511,7.4902,3.931939219,0,3.33988,0.592059219
 01/14  04:00:00,14.67305867,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/14  05:00:00,14.8208344,0,0,0,1.52997511,7.4902,3.931945142,0,3.33988,0.592065142
 01/14  06:00:00,23.39776984,4.804718302,0.005766075,0,4.58992533,8.1892,123.8265994,115.4568994,8.3497,0.02
 01/14  07:00:00,39.36445767,4.804718302,0.01419828,0,9.179850659,19.4245,130.762535,108.8723759,16.6994,5.190759178
 01/14  08:00:00,43.64932563,4.804718302,0.008093751,0,9.179850659,26.9147,124.7520411,94.51222851,25.0491,5.190712597
 01/14  09:00:00,42.59950366,4.804718302,0.000869994,0,9.179850659,26.9147,126.1730427,88.15763045,33.3988,4.616612257
 01/14  10:00:00,35.12198701,4.804718302,0.000507399,0,9.179850659,19.4245,123.6231146,82.29548961,25.0491,16.27852503
 01/14  11:00:00,42.62417143,4.804718302,0.002611607,0,9.179850659,26.9147,128.5545366,72.29285587,41.7485,14.51318074
 01/14  12:00:00,43.39921101,4.804718302,0,0,9.179850659,26.9147,111.8983605,53.86979738,41.7485,16.28006315
 01/14  13:00:00,42.68838127,4.804718302,0,0,9.179850659,26.9147,100.2022336,42.17601767,41.7485,16.27771595
 01/14  14:00:00,35.17281298,4.804718302,0,0,9.179850659,19.4245,85.5055107,37.59356327,33.3988,14.51314743
 01/14  15:00:00,35.18751023,4.804718302,0,0,9.179850659,19.4245,72.79459569,34.41148206,25.0491,13.33401363
 01/14  16:00:00,35.18970301,4.804718302,0,0,9.179850659,19.4245,77.9384302,31.78420856,33.3988,12.75542164
 01/14  17:00:00,42.60073424,4.804718302,0.00254827,0,9.179850659,26.9147,100.0192731,38.34298983,50.0982,11.57808325
 01/14  18:00:00,46.81964896,4.804718302,0,0,9.179850659,26.9147,110.3022001,47.44852203,50.0982,12.75547803
 01/14  19:00:00,46.8215217,4.804718302,0.001032454,0,9.179850659,26.9147,112.8174915,44.67216244,50.0982,18.04712909
 01/14  20:00:00,39.4625193,4.804718302,0,0,9.179850659,19.4245,97.08105826,46.21780318,33.3988,17.46445508
 01/14  21:00:00,39.4406171,4.804718302,0,0,9.179850659,19.4245,110.8485968,61.17155348,33.3988,16.27824335
 01/14  22:00:00,39.37195604,4.804718302,0,0,9.179850659,19.4245,102.0774917,58.98163915,25.0491,18.04675259
 01/14  23:00:00,39.26397081,4.804718302,0,0,9.179850659,19.4245,87.52184512,58.06742717,16.6994,12.75501795
 01/14  24:00:00,40.06584527,4.804718302,0,0,9.179850659,19.4245,82.12845862,63.94895291,8.3497,9.829805709
 01/15  01:00:00,23.30542811,4.804718302,0,0,4.58992533,8.1892,88.8946424,77.46880555,3.33988,8.085956852
 01/15  02:00:00,14.6599197,0,0,0,1.52997511,7.4902,3.931972036,0,3.33988,0.592092036
 01/15  03:00:00,14.68288153,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/15  04:00:00,14.69576472,0,0,0,1.52997511,7.4902,3.931939172,0,3.33988,0.592059172
 01/15  05:00:00,14.84516776,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/15  06:00:00,23.40994769,4.804718302,0.000837298,0,4.58992533,8.1892,86.19039969,77.2486346,8.3497,0.592065095
 01/15  07:00:00,39.37715619,4.804718302,0.013889431,0,9.179850659,19.4245,93.24768509,71.93266443,16.6994,4.615620668
 01/15  08:00:00,43.66748187,4.804718302,0.011561587,0,9.179850659,26.9147,91.51297276,61.27387521,25.0491,5.189997545
 01/15  09:00:00,42.61841462,4.804718302,0.004487484,0,9.179850659,26.9147,99.49559233,60.90633286,33.3988,5.190459474
 01/15  10:00:00,35.12749963,4.804718302,0,0,9.179850659,19.4245,97.16360553,66.92408386,25.0491,5.190421667
 01/15  11:00:00,42.6290635,4.804718302,0.00714647,0,9.179850659,26.9147,122.4600602,65.0156916,41.7485,15.69586862
 01/15  12:00:00,43.39562904,4.804718302,0,0,9.179850659,26.9147,122.0138694,63.98426917,41.7485,16.28110024
 01/15  13:00:00,42.67463928,4.804718302,0,0,9.179850659,26.9147,114.2256632,59.14312693,41.7485,13.33403626
 01/15  14:00:00,35.15041725,4.804718302,0,0,9.179850659,19.4245,105.0121765,58.85880651,33.3988,12.75456998
 01/15  15:00:00,35.14992018,4.804718302,0,0,9.179850659,19.4245,98.64807343,63.76877252,25.0491,9.830200916
 01/15  16:00:00,35.13490349,4.804718302,0,0,9.179850659,19.4245,114.7543573,71.52472364,33.3988,9.830833654
 01/15  17:00:00,42.56600516,4.804718302,0.00553399,0,9.179850659,26.9147,132.0343812,72.10542937,50.0982,9.830751858
 01/15  18:00:00,46.80777651,4.804718302,0.000876677,0,9.179850659,26.9147,135.7506044,72.31892684,50.0982,13.3334776
 01/15  19:00:00,46.81156348,4.804718302,0,0,9.179850659,26.9147,134.5171679,68.14460325,50.0982,16.27436463
 01/15  20:00:00,39.4522358,4.804718302,0,0,9.179850659,19.4245,116.4231665,66.75158293,33.3988,16.27278353
 01/15  21:00:00,39.4317731,4.804718302,0,0,9.179850659,19.4245,114.0223206,67.86918649,33.3988,12.75433408
 01/15  22:00:00,39.36128321,4.804718302,0,0,9.179850659,19.4245,119.1855517,77.85999092,25.0491,16.27646077
 01/15  23:00:00,39.25124096,4.804718302,0,0,9.179850659,19.4245,112.694475,83.2399053,16.6994,12.75516971
 01/15  24:00:00,40.0589866,4.804718302,0,0,9.179850659,19.4245,101.988053,86.71358195,8.3497,6.924771094
 01/16  01:00:00,23.29661381,4.804718302,0,0,4.58992533,8.1892,107.3802859,95.95378691,3.33988,8.086619016
 01/16  02:00:00,14.64456306,0,0,0,1.52997511,7.4902,3.931953151,0,3.33988,0.592073151
 01/16  03:00:00,14.66185872,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/16  04:00:00,14.67305448,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/16  05:00:00,14.82172759,0,0,0,1.52997511,7.4902,3.931959053,0,3.33988,0.592079053
 01/16  06:00:00,23.39912672,4.804718302,0.00598036,0,4.58992533,8.1892,117.7200514,109.3503514,8.3497,0.02
 01/16  07:00:00,39.36383842,4.804718302,0.011911097,0,9.179850659,19.4245,126.4960815,104.6070904,16.6994,5.189591186
 01/16  08:00:00,43.65284501,4.804718302,0.011587581,0,9.179850659,26.9147,123.5017223,93.26247244,25.0491,5.190149884
 01/16  09:00:00,42.59865567,4.804718302,0.001352784,0,9.179850659,26.9147,129.6795687,91.0899983,33.3988,5.190770439
 01/16  10:00:00,35.1118968,4.804718302,0,0,9.179850659,19.4245,123.7948473,94.12914517,25.0491,4.616602144
 01/16  11:00:00,42.61367342,4.804718302,0.006518906,0,9.179850659,26.9147,146.2013449,88.1736478,41.7485,16.27919713
 01/16  12:00:00,43.38500109,4.804718302,0,0,9.179850659,26.9147,142.2052406,84.17830125,41.7485,16.27843933
 01/16  13:00:00,42.66746362,4.804718302,0,0,9.179850659,26.9147,129.7700627,74.68682147,41.7485,13.33474119
 01/16  14:00:00,35.14124574,4.804718302,0,0,9.179850659,19.4245,122.5971002,76.4440537,33.3988,12.75424654
 01/16  15:00:00,35.1398027,4.804718302,0,0,9.179850659,19.4245,118.7672834,83.88730151,25.0491,9.830881935
 01/16  16:00:00,35.12646706,4.804718302,0,0,9.179850659,19.4245,130.2715013,87.04091617,33.3988,9.83178508
 01/16  17:00:00,42.55695439,4.804718302,0.005166157,0,9.179850659,26.9147,145.7472356,85.81765782,50.0982,9.831377816
 01/16  18:00:00,46.79993799,4.804718302,0,0,9.179850659,26.9147,150.1799408,86.74744106,50.0982,13.33429971
 01/16  19:00:00,46.80528756,4.804718302,0,0,9.179850659,26.9147,151.4452813,85.06809553,50.0982,16.27898577
 01/16  20:00:00,39.4453933,4.804718302,0,0,9.179850659,19.4245,134.8335786,85.1576575,33.3988,16.27712107
 01/16  21:00:00,39.42520004,4.804718302,0,0,9.179850659,19.4245,131.2998075,85.14529704,33.3988,12.75571049
 01/16  22:00:00,39.35385305,4.804718302,0,0,9.179850659,19.4245,142.4745713,101.1497829,25.0491,16.27568834
 01/16  23:00:00,39.24296371,4.804718302,0,0,9.179850659,19.4245,141.6028818,111.6908783,16.6994,13.21260345
 01/16  24:00:00,40.04951693,4.804718302,0,0,9.179850659,19.4245,138.3356096,123.5160797,8.3497,6.469829911
 01/17  01:00:00,23.28603487,4.804718302,0.00150912,0,4.58992533,8.1892,141.3978651,131.1339861,3.33988,6.923998997
 01/17  02:00:00,14.62549633,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/17  03:00:00,14.64092162,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/17  04:00:00,14.65340394,0,0,0,1.52997511,7.4902,3.931964419,0,3.33988,0.592084419
 01/17  05:00:00,15.31902143,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/17  06:00:00,23.90292082,4.804718302,0.007264422,0,4.58992533,8.1892,131.774847,122.8330567,8.3497,0.592090301
 01/17  07:00:00,39.58499016,4.804718302,0.011596999,0,9.179850659,19.4245,142.937715,121.0472212,16.6994,5.191093792
 01/17  08:00:00,43.65220779,4.804718302,0.012632528,0,9.179850659,26.9147,157.9387314,113.6510008,25.0491,19.23863059
 01/17  09:00:00,42.60222994,4.804718302,0.000979619,0,9.179850659,26.9147,158.8250638,107.3774616,33.3988,18.04880218
 01/17  10:00:00,35.11760023,4.804718302,0,0,9.179850659,19.4245,143.2532829,103.691436,25.0491,14.51274683
 01/17  11:00:00,42.6104267,4.804718302,0.002344827,0,9.179850659,26.9147,152.9496835,98.44625599,41.7485,12.75492755
 01/17  12:00:00,43.38643733,4.804718302,0,0,9.179850659,26.9147,135.9526856,79.10953122,41.7485,15.09465441
 01/17  13:00:00,42.67040334,4.804718302,0,0,9.179850659,26.9147,117.025984,62.52169408,41.7485,12.7557899
 01/17  14:00:00,35.1416685,4.804718302,0,0,9.179850659,19.4245,107.809822,62.83208967,33.3988,11.57893234
 01/17  15:00:00,35.14031246,4.804718302,0,0,9.179850659,19.4245,100.1088253,65.22869124,25.0491,9.831034011
 01/17  16:00:00,35.12802602,4.804718302,0,0,9.179850659,19.4245,116.0203665,72.78968496,33.3988,9.831881506
 01/17  17:00:00,42.554886,4.804718302,0.003021627,0,9.179850659,26.9147,141.8734807,81.9436445,50.0982,9.831636147
 01/17  18:00:00,46.79873218,4.804718302,0,0,9.179850659,26.9147,153.2746873,89.84227906,50.0982,13.33420829
 01/17  19:00:00,46.80546715,4.804718302,0,0,9.179850659,26.9147,165.9487102,98.38372764,50.0982,17.46678253
 01/17  20:00:00,39.29982222,4.804718302,0,0,9.179850659,19.4245,163.6216263,110.8354235,33.3988,19.38740277
 01/17  21:00:00,39.28616381,4.804718302,0,0,9.179850659,19.4245,167.9996139,118.4664904,33.3988,16.13432349
 01/17  22:00:00,39.24476758,4.804718302,0,0,9.179850659,19.4245,172.2391733,129.1420814,25.0491,18.04799191
 01/17  23:00:00,39.23698345,4.804718302,0,0,9.179850659,19.4245,167.1584696,135.945207,16.6994,14.51386256
 01/17  24:00:00,40.04539488,4.804718302,0,0,9.179850659,19.4245,153.3246137,136.3102748,8.3497,8.664638839
 01/18  01:00:00,23.27982129,4.804718302,0,0,4.58992533,8.1892,154.1258394,144.4353585,3.33988,6.350600937
 01/18  02:00:00,14.6134668,0,0,0,1.52997511,7.4902,3.93197364,0,3.33988,0.59209364
 01/18  03:00:00,14.62530345,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/18  04:00:00,14.6357484,0,0,0,1.52997511,7.4902,3.931953692,0,3.33988,0.592073692
 01/18  05:00:00,14.78377761,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 01/18  06:00:00,23.37468707,4.804718302,0.006299112,0,4.58992533,8.1892,171.3438965,162.9741965,8.3497,0.02
 01/18  07:00:00,39.34317965,4.804718302,0.010355177,0,9.179850659,19.4245,183.6925352,161.8031305,16.6994,5.190004668
 01/18  08:00:00,43.6423433,4.804718302,0.015473642,0,9.179850659,26.9147,197.3342402,152.4593962,25.0491,19.825744
 01/18  09:00:00,42.59159091,4.804718302,0.000696247,0,9.179850659,26.9147,185.2869294,134.4215322,33.3988,17.46659726
 01/18  10:00:00,35.10916865,4.804718302,0,0,9.179850659,19.4245,157.3923863,117.4558271,25.0491,14.88745921
 01/18  11:00:00,42.60373123,4.804718302,0.001958949,0,9.179850659,26.9147,160.0891765,105.3781746,41.7485,12.96250191
 01/18  12:00:00,43.38054073,4.804718302,0,0,9.179850659,26.9147,141.1066799,84.84328674,41.7485,14.51489318
