ycid,time,a,b,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,sum
1923270,2016/1/17,1,1.11111E+95,5.7,6.9,5.7,6.6,5.1,5.1,4.8,5.1,4.5,6,5.1,6.3,5.1,6.3,6,6.6,5.4,6.6,6.6,7.8,7.8,9,6.9,7.8,6.6,7.8,6.9,7.8,6.6,7.2,6.3,7.2,6.3,7.2,5.4,6.3,5.7,6.6,5.7,6.3,5.4,6.3,5.4,6.3,5.4,6.9,6.3,7.2,6.3,7.5,7.2,8.4,7.5,7.8,6.9,7.8,6.9,8.4,6.3,6,5.1,6,5.1,5.7,5.7,6.3,6,6.6,6,6.9,6,6.9,5.7,6.6,7.2,8.1,7.5,8.4,7.5,8.1,7.2,8.4,7.2,8.4,7.2,8.4,7.5,8.1,7.5,8.4,7.5,8.4,7.2,8.7,7.5,8.1,648
1923270,2016/1/18,1,1.11111E+95,7.5,8.1,7.5,8.7,6.9,8.4,7.2,8.1,7.2,8.1,7.8,8.4,7.2,8.7,7.8,8.4,6.9,7.5,6.6,7.2,6,7.2,6,6.6,5.4,6.6,5.7,6.6,4.8,6,5.4,7.2,6.9,8.1,7.5,8.7,8.1,8.7,7.8,9,8.1,9.6,7.8,9,8.1,7.2,6,6.9,5.7,6.9,6,6.9,6,6.6,6,6.6,6,7.2,7.2,8.4,7.5,8.7,7.5,9.3,9,10.5,9.6,11.1,9.3,9.9,8.601,6.8602,6.6,7.8,6.8092,7.17,6.9,7.5,6.6,7.8,6.6,7.5,6.6,7.5,7.2,8.4,7.2,9.6,8.1,9.3,8.4,9.3,8.4,9.9,8.7,10.2,732.64
1923270,2016/1/19,1,1.11111E+95,8.7,10.2,8.7,10.2,8.4,9.6,9,9.9,7.8,9,7.2,7.8,6.3,7.8,7.5,7.5,6.6,8.1,6.6,7.8,6.9,7.8,6.9,7.8,6.6,8.4,7.8,8.7,7.8,8.4,7.2,8.1,6.9,8.4,7.8,9.9,8.1,9.6,8.1,9.6,8.1,10.5,9,9.9,9,9.3,8.4,9.3,7.8,9,7.5,8.4,7.5,8.4,7.8,9,8.1,8.7,7.2,7.8,7.2,6.6,6,6.6,6.3,7.8,6.6,7.5,6.6,6.9,6,7.2,7.2,8.4,7.5,9.3,8.4,9.6,8.4,9.6,8.4,9.6,8.1,9.6,8.4,9.6,8.1,9.6,8.4,9.6,8.4,9.6,7.5,8.7,7.2,7.5,784.2
1923270,2016/1/20,1,1.11111E+95,6.6,7.8,6.6,7.5,6.6,7.5,6.6,7.5,6.6,7.2,6.6,7.5,6.9,8.4,7.8,9,8.7,9.6,9,9.6,8.1,9,8.1,9,8.1,8.7,7.8,9,7.5,8.7,7.5,8.7,7.5,8.7,7.5,9,7.5,9,7.8,9.3,7.8,9.6,8.1,10.2,8.4,9,7.8,9,7.8,9.3,8.7,9,7.2,8.7,7.5,8.4,7.8,8.7,7.5,8.4,7.8,8.7,6.9,8.4,7.8,9.3,8.1,9.3,7.5,8.4,6.6,7.2,6.6,7.2,6,7.5,6,7.2,6.3,6.9,6.3,7.5,6.9,7.8,7.2,9.3,8.724,8.967,8.4,9.9,8.8763,9.1883,8.1,9.9,9.3607,9.1005,774.22
1923270,2016/1/21,1,1.11111E+95,9,9.6,7.8,8.4,7.8,8.4,6.9,8.7,7.5,7.5,6.9,7.5,6.9,7.5,7.5,7.8,6.9,8.7,6.6,8.4,7.5,8.4,6.6,9,8.1,8.4,7.8,9.6,7.5,9.3,7.2,8.1,7.2,8.1,7.2,9,7.8,7.782,7.8907,8.1,7.2,8.3737,8.5373,9.3,7.5,9.1598,9.0645,9.3,8.1,9.3,9,9.3,8.4,9.6,8.4,9.3,8.1,9.6,8.4,9,7.8,9.6,8.4,9.9,8.4,10.2,7.2,8.7,7.2,7.8,6.3,7.2,6.9,7.5,6.6,7.2,6,7.8,7.8,9.3,8.4,9.3,8.4,9.6,8.7,9.3,8.4,9,8.4,9.6,8.4,9.6,8.1,9.3,8.4,8.7,791.21
1923270,2016/1/22,1,1.11111E+95,7.5,8.4,6,7.2,6.6,6.9,6.3,6.9,6,7.2,6,6.6,5.7,6.9,7.2,8.7,8.1,9,8.1,9,7.8,9.3,7.8,8.4,7.2,8.4,7.2,8.1,7.2,7.8,7.2,8.4,6.9,8.4,7.8,8.4,7.5,8.7,8.1,9.6,8.4,10.2,9,10.2,8.1,9.3,8.1,9,7.5,8.4,7.5,8.4,7.5,8.4,7.8,8.4,7.5,9.3,7.5,8.4,7.8,8.7,7.8,9,7.8,9.6,9,9.6,7.8,8.4,7.8,9,8.1,8.7,7.5,9.3,8.1,8.7,8.1,8.4,7.5,8.4,7.8,9,7.5,9,8.7,9.9,8.1,9.6,8.1173,8.8492,8.1,9.9,8.9895,9.4582,781.51
1923270,2016/1/23,1,1.11111E+95,8.7,9.6,8.4,9.6,8.4,9.9,8.4,9.3,7.5,9,7.5,7.8,7.8,8.4,6.9,8.1,7.2,7.5,6.6,7.8,7.5,8.7,6.9,8.4,7.2,7.5,7.2,9.6,8.4,9.6,8.7,8.4,7.5,8.7,8.1,9,8.1,9,8.1,9,7.5,9,7.8,8.7,7.8,9.3,8.7,9.6,8.4,9.3,8.1,9.3,7.2,9,7.2,7.8,7.2,8.4,7.2,8.4,6.9,8.1,6.9,8.4,7.5,9,8.1,8.7,7.5,8.7,7.2,8.1,7.2,8.4,6.9,8.1,7.2,7.4467,7.5885,8.7,8.1,8.7,8.1,8.7,7.8,8.7,7.8,8.7,7.5,9,7.8,8.4,7.8,9,7.8,9,785.44
1923270,2016/1/24,1,1.11111E+95,7.8,8.7,8.1,9,7.8,9,7.8,8.7,7.2,8.4,7.8,9,8.1,8.4,7.8,8.4,7.5,8.1,6.9,7.5,6.6,7.2,6.3,7.2,6.3,7.5,6.6,7.8,7.2,8.7,8.4,9.3,7.8,9,7.8,9,8.4345,8.3513,7.8,8.7,8.6948,9.0585,7.8,9.6,9,9.6,8.1,9.6,8.1,9.3,8.1,9,7.8,9,8.1,8.7,8.1,9,7.8,8.7,7.8,8.7,7.5,8.7,8.4,9.6,8.4,9.9,7.8,8.7,8.1,9,8.1,9.6,8.7,9.6,7.8,9.9,8.4,9.3,8.4,9.6,8.4,9.3,7.8,9.9,8.1,9.3,8.4,9.6,8.1,10.2,8.1,9.6,8.4,9.6,807.94
1923270,2016/1/25,1,1.11111E+95,8.4,8.7,7.8,7.8,8.1,7.5,8.7,7.5,8.4,7.2,8.7,7.5,7.5,6.3,8.1,7.2,7.8,7.2,7.5,6.6,7.5,6.9,7.8,7.5,8.4,6.9,8.1,7.5,9.3,8.1,9.3,8.1,9.6,8.4,9.6,8.7,10.2,9,10.8,9.3,11.1,9.9,11.4,10.2,11.7,9.3,11.1,9,10.2,8.4,9.6,8.4,9.3,8.1,9.3,8.1,8.7,7.5,8.4,7.2,8.4,7.5,8.4,7.5,8.4,7.8,8.7,7.8,8.4,6.6,7.5,6.9,8.1,7.5,8.1,7.5,8.7,7.5,8.4,7.2,8.7,7.2,7.5105,7.7235,8.4,7.5,7.7925,7.86,8.4,7.2,7.869,8.0865,8.4,7.5,8.4,7.5,795.34
1923270,2016/1/26,1,1.11111E+95,8.4,7.8,8.7,7.5,8.1,7.5,8.1,7.2,8.1,7.8,9,7.8,9,8.1,9.3,7.2,8.4,7.5,8.1,7.2,8.7,7.5,8.4,7.2,8.7,7.2,8.7,8.4,7.5,8.4,7.5,8.1,7.5,8.4,7.5,9.3,8.1,9,7.8,9,8.1,9.3,8.1,9.3,8.4,9.3,7.5,9,7.8,8.4,7.8,8.7,7.2,8.4,7.2,7.8,6.9,7.8,7.2,7.5,6.9,8.1,6.9,8.1,7.2,8.1,6.9,7.8,6.3,7.5,6.6,7.2,6.6,7.5,6.9,7.5,6.9,7.5,6.6,7.2,6.9,7.2,6.9,7.8,6.9,7.8,6.9,7.5,6.9,8.1,6.6,7.8,6.6,7.8,6.6,7.5,745.5
1923270,2016/1/27,1,1.11111E+95,6.3,7.2,6.6,7.2,6.6,7.8,6.3,7.5,6.6,7.5,6.6,7.5,6.6,7.5,6.6,8.4,7.2,7.8,7.5,8.4,6.6,7.8,6.6,7.5,6.3,6.6,5.7,6.9,5.7,6.6,5.7,6.6,5.7,6.1132,5.1638,6,6.3,7.3463,7.7017,8.1,7.5,7.716,8.3955,9.3,7.8,7.8503,7.9703,8.1,5.4,6.6,5.4,6.3,5.7,6.9,5.7,6.6,5.7,6.9,7.2,9,7.8,9,7.8,8.7,7.8,9.6,9,10.2,8.7,8.1,6.3,6.6,6,6.3,6,6.3,5.4,6,5.1,6,5.1,6,6.3,8.4,7.8,9,7.8,9,7.5,9.3,8.1,9.3,6.3,6.6,6,6.6,682.56
1923270,2016/1/28,1,1.11111E+95,6.3,7.2,6.6,7.2,6.6,7.5,6.3,7.5,6,7.5,7.2,8.7,7.8,9,8.1,9,8.4,8.7,8.1,8.1,7.2,8.1,7.788,8.061,6.9,7.5,6.3952,6.846,6.3,6.9,6.6922,5.9715,6,6.9,5.9535,6.4342,6.6,6.9,6.9,9,7.5,8.4,7.8,7.8,6.9,7.8,6.6,7.5,6.3,7.5,6.6,7.5,6.6,7.8,6.9,7.5,6.9,8.1,6.9,7.8,6.9,7.5,6.9,7.8,6.9,8.7,7.8,8.7,7.2,7.5,6.6,7.8,6.9,7.8,6.6,7.8,6.6,6.9,5.7,6.6,5.1,6,5.7,6.3,5.4,7.5,6.6,8.4,7.5,8.4,7.5,8.7,7.8,8.7,7.5,8.7,698.84
1923270,2016/1/29,1,1.11111E+95,7.2,7.5,4.8,6,4.5,5.4,4.8,5.7,4.8,5.7,5.1,5.7,4.8,5.7,5.7,6.3,6.6,7.2,6.3,7.5,6.9,7.5,6,6.9,6.3,7.2,6.9,7.5,7.2,7.5,6.3,6.6,5.7,7.2,6.6,6.9,6.3,7.2,6,6.6,6,8.1,8.7,9.9,8.7,9,8.4,9.6,8.1,9,7.8,8.7,7.8,8.4,7.8,8.1,6.6,7.5,6.3,7.2,5.7,6.9,6,6.6,6,6.9,5.7,7.8,6.6,8.1,7.2,8.1,6.9,8.4,7.2,8.1,7.5,8.1,7.2,8.7,7.2,8.7,7.5,8.4,6.3,6.3,5.7,5.088,5.3865,6,5.1,5.7285,5.973,5.4,5.4,6.9,659.08
1923270,2016/1/30,1,1.11111E+95,6.3,7.8,7.2,7.8,6.9,7.8,6.9,7.2,6.9,7.8,6.6,8.1,5.7,6.6,5.4,6.3,5.1,6,5.4,6,5.1,6,5.4,6,4.8,6,5.1,6,6.9,7.8,7.2,8.4,7.2,6.9,6.3,6.9,6,6.9,5.7,7.2,5.7,6.6,5.7,6.6,6.6,8.7,7.5,8.4,7.8,8.4,7.8,8.7,7.5,8.4,7.2,7.2,5.4,6.6,5.7,6.3,5.7,6.3,5.4,6.3,5.7,6.9,6.6,9,6.9,7.8,6.9,7.8,7.2,8.1,6.9,9,7.5,9,7.8,9,6.6,6.9,5.7,6.9,6.3,6.9,8.148,7.281,7.2,8.4,7.2,8.1,7.2,8.4,6.9,8.7,667.03
1923270,2016/1/31,1,1.11111E+95,7.8,8.7,7.8,9,7.2,8.4,7.5,8.4,7.2,8.1,6,6.6,5.4,7.2,6.3,6.6,6.3,6.9,6.3,7.5,6.3,6.3,6.3,6.9,6.3,8.4,6.9,8.1,7.5,7.8,6.9,8.1,7.2,7.5,7.5,8.1,7.2,7.2,6,8.4,7.5,8.7,7.8,9,7.8,9,7.8,8.7,7.5,8.7,7.5,8.7,7.5,8.1,7.8,8.4,7.2,7.5,5.7,6.3,5.7,6.9,5.7,6.9,6.6,7.5,6.6,7.8,6.9,8.1,6.9,9,7.8,8.7,7.5,8.4,7.8,8.7,7.8,8.7,7.5,8.7,7.2,8.7,8.1,9,7.5,9.3,7.8,9,8.1,9.3,7.2,7.8,7.2,7.8,727.5
1923270,2016/2/1,1,1.11111E+95,6.9,7.5,6.9,7.5,6.9,7.5,6.6,7.5,6.9,7.8,6.9,8.1,7.8,9.3,8.7,9.9,8.4,9,8.1,8.7,7.5,8.7,7.8,8.1,7.5,8.4,7.5,8.7,7.2,8.4,7.8,8.7,7.8,9.3,8.4,9.9,7.8,9.3,8.1,9.6,8.7,10.2,8.4,10.2,8.4,9,7.2,8.4,7.5,8.7,7.5,8.7,7.5,8.4,7.5,8.1,7.2,8.4,7.2,8.1,7.5,8.4,7.8,8.7,7.5,9.9,8.7,9.6,7.8,8.7,7.5,8.4,7.8,9,7.5,8.7,7.5,8.4,7.8,8.4,7.5,9,7.5,9,7.8,8.7,7.8,8.7,7.8,9,7.8,9,7.8,8.7,7.8,9,787.2
1923270,2016/2/2,1,1.11111E+95,8.4,9.6,7.8,9.3,8.4,9.3,7.5,9,8.1,9,7.8,9,7.8,9.9,7.8,9,8.7,9.9,7.8,9.9,9,8.7188,8.8875,9,7.5,9,7.8,9.3,7.8,9.3,7.2,7.8,6.9,7.5,6.9,7.8,6.9,8.4,6.6,7.8,6.3,8.1,6.6,8.4,8.1,8.7,7.8,9,7.5,8.7,7.8,8.7,7.8,7.5,5.4,6.6,5.4,6,5.4,6.3,5.1,6,5.4,6,5.4,7.2,6.3,8.4,7.5,8.7,7.2,9,7.8,8.7,7.5,8.7,6.9,7.5,6.3,7.5,6.3,7.5,6,6.9,6.3,7.2,6,6.9,6.3,7.8,6.9,9,7.5,8.4,7.2,8.4,737.91
1923270,2016/2/3,1,1.11111E+95,7.5,8.7,7.5,8.4,7.5,8.4,6.3,6.3,6,6.6,6.3,5.7,7.2,6.6,8.1,7.2,8.1,7.5,7.8,6.3,8.7,7.5,8.7,7.8,8.4,7.5,8.4,7.5,8.4,7.5,8.7,7.8,8.1,7.5,9,7.5,9,8.7,9.3,7.8,9,8.1,9.9,8.4,9.6,8.1,8.7,6.9,7.8,6.9,7.2,6.3,7.5,6.3,7.5,6.6,7.8,6.9,8.1,6.9,8.1,7.8247,7.6718,6.9,7.8,7.0133,5.91,6,7.2,6.648,7.0328,6.3,6.9,6.615,6.9608,6,6.6,6.3,7.5,6.6,8.1,6.9,7.8,6.9,7.8,6.6,8.1,6.9,7.8,7.2,8.1,6.9,8.1,7.8,8.4,7.8,721.38
1923270,2016/2/4,1,1.11111E+95,8.7,8.1,8.7,7.8,9,7.5,9,7.8,8.7,8.1,8.7,7.5,9.6,8.4,9.9,8.4,9.9,8.7,8.7,7.5,7.2,6.9,7.2,6.9,7.5,6.6,7.5,6.3,6.6,6,7.2,6.3,6.9,6,6.9,7.5,8.7,7.2,7.8,6.9,7.8,7.2,8.4,7.8,8.7,6.9,7.8,6.6,7.8,6.3,6.9,6.3,7.2,6.3,7.2,6.3,7.5,6.3,7.2,6.6,7.5,6.6,7.2,6.9,7.5,6.6,6.6,6.3,6.3,5.7,6,5.1,5.7,4.8,6,5.4,5.7,4.8,6,5.7,7.2,6.6,7.8,6.6,7.8,6.9,7.8,7.5,8.1,6.3,6,5.4,6,5.4,6.6,5.7,684
1923270,2016/2/5,1,1.11111E+95,6.6,5.7,7.5,6,6.9,5.7,6.6,5.7,7.2,6.9,7.8,7.5,8.4,7.8,8.7,7.5,8.4,7.8,8.7,7.2,7.2,7.2,7.8,6.9,7.8,6.6,7.8,6.9,7.8,6.6,8.061,8.037,7.5,6.6,7.2,5.4,6.3,5.7,6.3,5.7,6.3,5.7,5.7,5.1,5.7,4.8,5.7,4.5,5.1,4.5,5.1,4.2,4.8,3.9,3.6,3,3.3,3,3.3,2.7,3.3,3,3.3,3,3.6,3.6,3.6,3,4.5,3.9,4.5,4.2,4.5,4.2,4.5,4.2,4.8,4.5,5.4,4.2,5.4,4.5,5.4,4.8,6,4.8,5.7,5.1,5.7,4.5,4.8,4.2,4.8,4.5,5.1,4.5,533.6
1923270,2016/2/6,1,1.11111E+95,5.1,4.2,5.1,4.2,4.8,4.2,4.5,5.1,5.7,4.8,5.7,5.1,6,4.8,6,5.1,6,4.8,6,5.4,5.7,5.1,5.7,5.4,5.7,5.1,5.7,5.4,5.7,5.1,6,4.8,5.4,5.1,5.4,4.5,5.1,4.5,4.8,4.2,5.1,4.2,4.2,3.3,4.2,3,3.9,3.3,3.9,3.3,3.9,3.3,3.3,3,3.3,3.9,5.7,4.5,5.7,5.1,5.7,5.1,6,3.9,3.9,3.6,3.9,3.3,3.6,3.6,3.6,3.6,3.6,3.6,3.9,3.3,4.5,5.4,6.3,5.4,6,5.7,6.3,5.7,5.4,4.2,4.5592,4.5008,4.8,4.2,4.812,4.5465,5.1,4.5,4.626,3.6172,451.46
1923270,2016/2/7,1,1.11111E+95,4.8,4.5,5.1,4.5,5.4,4.5,5.4,4.5,5.4,4.8,5.7,4.5,5.4,4.5,5.7,4.8,5.7,5.5815,5.709,5.1,6,5.6917,5.8215,5.1,5.7,5.6655,5.4488,4.8,5.7,5.3925,5.529,5.1,5.7,3.9,4.8,3.9,4.5,3.9,4.5,4.2,4.5,4.2,4.2,4.2,4.2,4.8,5.7,5.1,4.8,4.2,4.8,4.2,4.8,3.9,4.2,3.9,4.2,3.9,4.5,4.2,4.5,4.2,4.8,4.5,5.4,4.5,5.1,3.9,3.9,3.3,4.2,3.3,4.2,3.9,4.2,3.9,4.5,3.9,4.2,3.6,3.9,3.9,4.5,4.8,5.1,4.8,5.1,4.8,5.1,4.8,5.4,4.8,5.7,4.8,5.4,4.8,453.14
1923270,2016/2/8,1,1.11111E+95,5.7,4.8,5.7,4.8,5.4,5.1,5.4,3.9,4.2,3.9,4.2,3.9,4.2,3.9,4.2,3.9,4.2,3.6,4.5,3.6,4.5,3.6,4.8,5.7,6.3,5.7,6.3,5.7,6,4.5,4.5,3.9,4.5,3.6,4.5,3.9,4.2,3.9,4.5,3.6,4.2,3.3,4.2,3.3,3.9,3.6,3.9,2.7,4.5,4.2,4.8,4.2,4.5,3.6,4.2,3.3,3.9,3.3,2.7,2.1,2.7,2.1,2.4,2.1,2.4,2.1,3,2.7,3,3,3.6,3,3.3,2.7,3.3,2.7,3.3,4.8495,5.0595,4.5,5.1,3.7965,3.2782,2.7,3,2.7,3,2.7,3.3,3,3.6,3.3,3.9,3,3.6,3.3,372.78
1923270,2016/2/9,1,1.11111E+95,3.3,3.3,3.3,3.9,4.2,3.6,4.2,3.6,4.5,3.6,3.9,3.6,4.2,3.6,3.6,3.6,3.6,3.3,2.7,2.4,3,2.4,3,2.4,3,2.4,3,2.4,2.7,2.7,2.7,3,3,2.7,3.3,2.7,4.2,3.9,5.1,4.2,5.1,4.2,4.8,4.5,3.9,3.3,3.6,3,3.3,3,3.3,2.4,3,2.4,2.7,1.8,2.7,2.1,2.7,2.1,2.7,2.1,2.4,1.8,2.7,2.7,3.6,3.3,3.9,3,3.9,3.3,3.6,3.6,3.6,3.6,3.9,2.7548,2.8327,2.4,3,2.931,3.1043,3,3,2.8087,2.6055,2.7,3,2.1,2.7,2.7,3,2.7,3.9,3.3,305.94
1923270,2016/2/10,1,1.11111E+95,4.2,3.6,3.9,3.6,4.5,3.9,3.9,3.6,3.9,3.6,3.3,2.1,3,2.4,3,2.4,3,2.7,2.7,2.7,3,2.7,2.7,2.4,3,2.4,3.3,2.7,3.3,3.9,4.5,3.9,4.5,3.9,4.8,4.4618,4.8727,4.5,5.1,3.6375,3.0645,2.7,3.9,2.5073,3.1418,2.7,3,2.7,2.4,2.4,2.1,2.4,2.4,2.1,1.5,1.8,1.8,1.5,2.1,2.7,3,2.7,3,2.7,3.6,3,3.3,2.4,2.4,2.4,3,2.4,3,2.7,3,2.4,2.7,2.7,3,2.4,2.7,2.4,2.4,2.1,3.3,3.3,3.9,3.3,3.9,3.3,3.9,3,4.2,3.3,3.9,3.3,296.49
1923270,2016/2/11,1,1.11111E+95,2.4,2.1,2.7,1.8,2.7,1.8,2.4,1.8,2.4,1.8,2.1,1.8,2.1,2.1,1.8,2.1,2.1,2.1,2.7,3,3.3,3,3.6,3,3.6,3.3,3.6,2.1,2.1,2.1,2.1,2.1,2.4,2.1,2.4,2.4,2.4,2.4,2.4,2.4,2.7,2.8478,2.6355,2.4,3,2.6175,1.977,2.7,3.6,3.3142,3.7493,3.3,3.9,3,3.6,3.3,2.7,2.1,2.1,1.8,2.1,1.8,2.1,1.8,2.1,1.8,2.1,1.8,2.1,2.1,2.4,2.1,2.4,2.4,2.4,1.8,2.7,2.4,3.3,3,3.6,3,3.6,3.3,3.6,3.3,2.4,2.1,2.4,2.1,2.1,2.1,2.1,1.5,2.1,1.8,239.74
1923270,2016/2/12,1,1.11111E+95,1.8,1.8,2.1,1.8,1.8,1.8,2.1,2.1,3.6,2.7,3.6,2.7,3.6,2.7,3.3,3,2.4,1.8,2.1,2.1,2.1,1.8,2.1,2.1,2.1,1.8,2.4,1.8,2.4,1.8,2.1,1.8,1.8,1.8,2.1,1.5,1.8,1.8,3.3,2.7,3.3,2.7,3,2.7,2.7,1.5,1.5,1.2,1.5,1.2,1.2,1.2,1.2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.2,1.2,1.2,1.5,1.8,2.4,3,2.7,3,2.4,3,3.3,3.3,3.3,3.3,2.7,2.1,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,0.9,1.5,1.2,1.2,0.9,0.9,0.9,0.6,0.9,183.9
1923270,2016/2/13,1,1.11111E+95,0.9,1.5,2.7,2.4,2.7,2.1,2.7,2.1,2.7,1.8,1.2,0.9,1.2,1.2,1.2,1.2,1.2,1.2,1.5,1.2,1.2,1.2,1.2,1.2,1.5,0.9,1.5,1.2,1.5,1.2,2.7,2.7,3.3,2.4,3,2.4,2.7,1.2,1.5,1.2,1.5,1.2,1.5,1.5,1.5,1.2,1.5,1.2,1.5,0.9,1.2,1.2,1.5,1.2,1.5,1.5,1.5,1.8,3,2.7,3,2.4,3.3,2.4,3,2.7,3,1.8,2.1,1.8,2.1,2.1,2.4,2.439,2.8657,2.7,3,2.8298,3.0307,2.4,3,2.4555,3.528,3.9,4.8,4.2,4.8,4.5,4.8,4.2,4.8,4.2,4.8,4.2,5.1,4.5,219.05
1923270,2016/2/14,1,1.11111E+95,4.8,3.9,3.9,2.7,3.3,2.7,3.3,3,3.3,2.7,3.3,3,3,3.3,2.7,3.9,3.6,4.2,3.9,4.8,3.9,4.5,4.5,4.5,4.5,4.8,4.2,4.8,4.2,4.8,4.2,4.8,4.2,4.2,3.6,3.9,3.6,3.9,3.3,3.9,3.6,3.9,3.3,3.6,3,3.9,4.2,5.1,4.2,5.1,4.5,5.1,5.0213,5.0542,4.8,5.1,5.4997,4.881,4.8,5.7,4.8,5.1,5.1,5.4,4.8,5.7,4.8,5.1,4.8,4.5,3.9,4.2,3.9,3.9,3.6,4.5,3.6,3.9,3.9,4.2,3.9,4.5,5.1,6,5.4,6,5.1,6,5.4,6,5.4,6,5.4,5.7,5.4,6,420.96
1923270,2016/2/15,1,1.11111E+95,5.1,6,5.4,5.7,5.4,6.6,5.1,6,5.1,6,5.4,5.7,5.1,6.3,5.4,6,5.4,6.3,5.1,6.3,5.4,6,5.1,6.3,5.4,6,5.4,6,5.4,5.4,4.8,4.5,3.9,4.5,3.6,4.8,4.2,4.8,4.5,5.1,4.2,4.8,4.5,5.4,5.1,5.4,5.7,6.3,5.7,6.9,6.3,6.6,6,7.2,6,6.3,6,6.6,5.4,6.6,6.3,6.9,6.6,7.5,6.9,7.8,6.6,7.5,6,6.6,6,6.3,5.7,6.3,6,6.6,5.7,6.3,5.7,6.9,6,6.6,6,6.9,6,7.5,7.4002,7.0898,6.9,7.5,7.2975,7.5735,6.9,7.5,6.798,6.0382,571.7
1923270,2016/2/16,1,1.11111E+95,5.7,6.3,5.7,6.3,5.4,6.3,5.4,6.3,5.4,6.3,5.4,6.6,6.3,7.5,6.6,7.8,6.9,7.8,6.6,8.1,7.5,8.7,6.6,7.2,6.6,7.5,6.3,7.2,6.3,7.2,7.2,7.5,6.9,7.2,6.6,7.5,6.3,7.5,6.6,7.5,6.6,8.4,6.9,7.5,6.3,7.2,6,6.3,5.7,6.9,5.4,6,4.8,6,5.1,6.6,6,6.9,6,7.2,6,7.2,6,6.9,6,6.9,6.6,7.5,6.6,7.2,6,7.5,6.3,7.5,6.9,7.8,6.9,8.1,7.2,7.5,6.6,7.8,7.2,8.1,7.2,8.1,6.9,8.1,6.9,6.9,5.7,6.6,6,6.6,6,6.6,648.3
1923270,2016/2/17,1,1.11111E+95,6.3,6.9,6,6.3,6,6.3,5.7,7.2,6.6,7.5,6.9,7.8,6.9,7.8,7.5,7.8,7.2,7.8,6.6,8.1,7.5,6.9833,7.245,7.5,6.6,7.2945,7.1768,6.9,5.4,5.2162,4.6537,5.4,4.8,5.691,5.5575,5.4,5.1,5.4,5.1,5.7,4.8,6.3,6.6,8.1,6.9,7.2,6.3,7.5,6.6,6.9,5.7,4.8,4.5,4.8,3.9,4.8,4.5,4.8,4.5,5.1,4.5,5.1,4.8,5.1,4.8,6,6.3,7.2,5.7,6.6,5.7,6.6,5.7,6.6,5.4,5.1,4.8,5.7,5.4,6,5.7,6.3,5.7,6.3,5.1,6.3,5.4,6,5.1,5.7,4.8,7.2,6.6,7.8,6.9,7.5,585.92
1923270,2016/2/18,1,1.11111E+95,6.9,6.9,4.8,5.7,4.5,6,4.8,6,4.8,6,5.4,6,5.1,6.6,5.7,6.3,5.7,6,6.3,7.2,6.6,7.8,6.9,6.9,6,6.6,5.7,6.9,6,6.6,5.1,5.1,3.6,4.5,3.6,4.5,3.6,4.2,3.9,4.2,3.9,4.8,4.5,5.1,3.9,4.5,4.5,5.7,4.8,5.1,4.5,5.1,4.5,4.8,4.2,4.8,4.2,5.1,4.2,4.8,4.2,3.8752,3.7673,4.2,4.5,4.755,4.068,4.8,3.9,4.125,3.81,4.2,3.6,4.3282,4.4452,4.8,4.5,4.8,4.2,4.8,4.2,4.8,4.2,6,5.1,6.3,5.4,6.6,5.7,6.3,5.7,6.6,5.4,6.6,5.4,6.6,494.57
1923270,2016/2/19,1,1.11111E+95,6,6.6,5.4,5.7,4.2,5.1,4.5,5.1,4.5,5.7,4.5,5.4,4.8,5.4,4.8,6.6,5.4,6.6,5.7,6.3,4.8,6.6,6.6,7.5,6.3,7.2,5.4,4.8,4.5,5.1,4.5,5.4,5.1,5.7,4.8,6.3,5.7,6,4.8,6.3,5.4,6.6,5.7,8.4,7.2,7.2,6.3,6.6,5.7,6.6,5.7,6.6,5.7,6.6,5.7,6.3,5.7,6.6,6,6.6,6,6.3,6,6.6,6,6.465,6.4815,7.5,6.3,7.8398,7.5825,8.1,6.9,7.3522,6.9112,7.8,6.6,6.705,7.5713,6.9,6,6.9,6,6.3,5.7,6.6,5.7,6.9,5.7,6.6,6.9,8.1,6.6,7.5,6.9,7.2,592.41
